2025-02-11 21:09:19,413 - INFO - === Scheduling System Started ===
2025-02-11 21:09:19,413 - INFO - Date/Time: 2025-02-11 21:09:19
2025-02-11 21:09:19,413 - INFO - Python Version: 3.10.11 (tags/v3.10.11:7d4cc5a, Apr  5 2023, 00:38:17) [MSC v.1929 64 bit (AMD64)]
2025-02-11 21:09:19,422 - INFO - Available Memory: 5.64 GB
2025-02-11 21:09:19,445 - INFO - 
=== Initial Data Validation ===
2025-02-11 21:09:19,446 - INFO - 
=== Data Validation ===
2025-02-11 21:09:19,447 - INFO - 
Analyzing student requests:
2025-02-11 21:09:19,448 - INFO - Student ST001: 6 courses requested - ['English 9', 'Math 1', 'Biology', 'World History', 'PE', 'Medical Career']
[('S001', 'R1'), ('S001', 'G1'), ('S002', 'R1'), ('S002', 'G1'), ('S003', 'R1'), ('S003', 'G1'), ('S004', 'R2'), ('S004', 'G2'), ('S005', 'R2'), ('S005', 'G2'), ('S006', 'R2'), ('S006', 'G2'), ('S007', 'R1'), ('S007', 'R2'), ('S007', 'R3'), ('S007', 'R4'), ('S007', 'G1'), ('S007', 'G2'), ('S007', 'G3'), ('S007', 'G4'), ('S008', 'R1'), ('S008', 'R2'), ('S008', 'R3'), ('S008', 'R4'), ('S008', 'G1'), ('S008', 'G2'), ('S008', 'G3'), ('S008', 'G4'), ('S009', 'R1'), ('S009', 'R2'), ('S009', 'R3'), ('S009', 'R4'), ('S009', 'G1'), ('S009', 'G2'), ('S009', 'G3'), ('S009', 'G4'), ('S010', 'R1'), ('S010', 'R2'), ('S010', 'R3'), ('S010', 'R4'), ('S010', 'G1'), ('S010', 'G2'), ('S010', 'G3'), ('S010', 'G4'), ('S011', 'R1'), ('S011', 'R2'), ('S011', 'R3'), ('S011', 'R4'), ('S011', 'G1'), ('S011', 'G2'), ('S011', 'G3'), ('S011', 'G4'), ('S012', 'R1'), ('S012', 'R2'), ('S012', 'R3'), ('S012', 'R4'), ('S012', 'G1'), ('S012', 'G2'), ('S012', 'G3'), ('S012', 'G4'), ('S013', 'R1'), ('S013', 'R2'), ('S013', 'R3'), ('S013', 'R4'), ('S013', 'G1'), ('S013', 'G2'), ('S013', 'G3'), ('S013', 'G4'), ('S014', 'R1'), ('S014', 'R2'), ('S014', 'R3'), ('S014', 'R4'), ('S014', 'G1'), ('S014', 'G2'), ('S014', 'G3'), ('S014', 'G4'), ('S015', 'R1'), ('S015', 'R2'), ('S015', 'R3'), ('S015', 'R4'), ('S015', 'G1'), ('S015', 'G2'), ('S015', 'G3'), ('S015', 'G4'), ('S016', 'R1'), ('S016', 'R2'), ('S016', 'R3'), ('S016', 'R4'), ('S016', 'G1'), ('S016', 'G2'), ('S016', 'G3'), ('S016', 'G4'), ('S017', 'R1'), ('S017', 'R2'), ('S017', 'R3'), ('S017', 'R4'), ('S017', 'G1'), ('S017', 'G2'), ('S017', 'G3'), ('S017', 'G4'), ('S018', 'R1'), ('S018', 'R2'), ('S018', 'R3'), ('S018', 'R4'), ('S018', 'G1'), ('S018', 'G2'), ('S018', 'G3'), ('S018', 'G4'), ('S019', 'R1'), ('S019', 'R2'), ('S019', 'R3'), ('S019', 'R4'), ('S019', 'G1'), ('S019', 'G2'), ('S019', 'G3'), ('S019', 'G4'), ('S020', 'R1'), ('S020', 'R2'), ('S020', 'R3'), ('S020', 'R4'), ('S020', 'G1'), ('S020', 'G2'), ('S020', 'G3'), ('S020', 'G4'), ('S021', 'R1'), ('S021', 'R2'), ('S021', 'R3'), ('S021', 'R4'), ('S021', 'G1'), ('S021', 'G2'), ('S021', 'G3'), ('S021', 'G4'), ('S022', 'R1'), ('S022', 'R2'), ('S022', 'R3'), ('S022', 'R4'), ('S022', 'G1'), ('S022', 'G2'), ('S022', 'G3'), ('S022', 'G4'), ('S023', 'R1'), ('S023', 'R2'), ('S023', 'R3'), ('S023', 'R4'), ('S023', 'G1'), ('S023', 'G2'), ('S023', 'G3'), ('S023', 'G4'), ('S024', 'R1'), ('S024', 'R2'), ('S024', 'R3'), ('S024', 'R4'), ('S024', 'G1'), ('S024', 'G2'), ('S024', 'G3'), ('S024', 'G4'), ('S025', 'R1'), ('S025', 'R2'), ('S025', 'R3'), ('S025', 'R4'), ('S025', 'G1'), ('S025', 'G2'), ('S025', 'G3'), ('S025', 'G4'), ('S026', 'R1'), ('S026', 'R2'), ('S026', 'R3'), ('S026', 'R4'), ('S026', 'G1'), ('S026', 'G2'), ('S026', 'G3'), ('S026', 'G4'), ('S027', 'R1'), ('S027', 'R2'), ('S027', 'R3'), ('S027', 'R4'), ('S027', 'G1'), ('S027', 'G2'), ('S027', 'G3'), ('S027', 'G4'), ('S028', 'R1'), ('S028', 'R2'), ('S028', 'R3'), ('S028', 'R4'), ('S028', 'G1'), ('S028', 'G2'), ('S028', 'G3'), ('S028', 'G4'), ('S029', 'R1'), ('S029', 'R2'), ('S029', 'R3'), ('S029', 'R4'), ('S029', 'G1'), ('S029', 'G2'), ('S029', 'G3'), ('S029', 'G4'), ('S030', 'R1'), ('S030', 'R2'), ('S030', 'R3'), ('S030', 'R4'), ('S030', 'G1'), ('S030', 'G2'), ('S030', 'G3'), ('S030', 'G4'), ('S031', 'R1'), ('S031', 'R2'), ('S031', 'R3'), ('S031', 'R4'), ('S031', 'G1'), ('S031', 'G2'), ('S031', 'G3'), ('S031', 'G4'), ('S032', 'R1'), ('S032', 'R2'), ('S032', 'R3'), ('S032', 'R4'), ('S032', 'G1'), ('S032', 'G2'), ('S032', 'G3'), ('S032', 'G4'), ('S033', 'R1'), ('S033', 'R2'), ('S033', 'R3'), ('S033', 'R4'), ('S033', 'G1'), ('S033', 'G2'), ('S033', 'G3'), ('S033', 'G4'), ('S034', 'R1'), ('S034', 'R2'), ('S034', 'R3'), ('S034', 'R4'), ('S034', 'G1'), ('S034', 'G2'), ('S034', 'G3'), ('S034', 'G4'), ('S035', 'R1'), ('S035', 'R2'), ('S035', 'R3'), ('S035', 'R4'), ('S035', 'G1'), ('S035', 'G2'), ('S035', 'G3'), ('S035', 'G4'), ('S036', 'R1'), ('S036', 'R2'), ('S036', 'R3'), ('S036', 'R4'), ('S036', 'G1'), ('S036', 'G2'), ('S036', 'G3'), ('S036', 'G4'), ('S037', 'R1'), ('S037', 'R2'), ('S037', 'R3'), ('S037', 'R4'), ('S037', 'G1'), ('S037', 'G2'), ('S037', 'G3'), ('S037', 'G4'), ('S038', 'R1'), ('S038', 'R2'), ('S038', 'R3'), ('S038', 'R4'), ('S038', 'G1'), ('S038', 'G2'), ('S038', 'G3'), ('S038', 'G4'), ('S039', 'R2'), ('S039', 'R4'), ('S039', 'G1'), ('S039', 'G2'), ('S039', 'G3'), ('S039', 'G4'), ('S040', 'R1'), ('S040', 'R2'), ('S040', 'R3'), ('S040', 'R4'), ('S040', 'G1'), ('S040', 'G2'), ('S040', 'G3'), ('S040', 'G4'), ('S041', 'R1'), ('S041', 'R2'), ('S041', 'R3'), ('S041', 'R4'), ('S041', 'G1'), ('S041', 'G2'), ('S041', 'G3'), ('S041', 'G4'), ('S042', 'R1'), ('S042', 'R2'), ('S042', 'R3'), ('S042', 'R4'), ('S042', 'G1'), ('S042', 'G2'), ('S042', 'G3'), ('S042', 'G4'), ('S043', 'R1'), ('S043', 'R2'), ('S043', 'R3'), ('S043', 'R4'), ('S043', 'G1'), ('S043', 'G2'), ('S043', 'G3'), ('S043', 'G4'), ('S044', 'R1'), ('S044', 'R2'), ('S044', 'R3'), ('S044', 'R4'), ('S044', 'G1'), ('S044', 'G2'), ('S044', 'G3'), ('S044', 'G4'), ('S045', 'R1'), ('S045', 'R2'), ('S045', 'R3'), ('S045', 'R4'), ('S045', 'G1'), ('S045', 'G2'), ('S045', 'G3'), ('S045', 'G4'), ('S046', 'R1'), ('S046', 'R2'), ('S046', 'R3'), ('S046', 'R4'), ('S046', 'G1'), ('S046', 'G2'), ('S046', 'G3'), ('S046', 'G4'), ('S047', 'R1'), ('S047', 'R2'), ('S047', 'R3'), ('S047', 'R4'), ('S047', 'G1'), ('S047', 'G2'), ('S047', 'G3'), ('S047', 'G4'), ('S048', 'R1'), ('S048', 'R2'), ('S048', 'R3'), ('S048', 'R4'), ('S048', 'G1'), ('S048', 'G2'), ('S048', 'G3'), ('S048', 'G4'), ('S049', 'R1'), ('S049', 'R2'), ('S049', 'R3'), ('S049', 'R4'), ('S049', 'G1'), ('S049', 'G2'), ('S049', 'G3'), ('S049', 'G4'), ('S050', 'R2'), ('S050', 'R4'), ('S050', 'G1'), ('S050', 'G2'), ('S050', 'G3'), ('S050', 'G4'), ('S051', 'R1'), ('S051', 'R2'), ('S051', 'R3'), ('S051', 'R4'), ('S051', 'G1'), ('S051', 'G2'), ('S051', 'G3'), ('S051', 'G4'), ('S052', 'R2'), ('S052', 'R4'), ('S052', 'G1'), ('S052', 'G2'), ('S052', 'G3'), ('S052', 'G4'), ('S053', 'R1'), ('S053', 'R2'), ('S053', 'R3'), ('S053', 'R4'), ('S053', 'G1'), ('S053', 'G2'), ('S053', 'G3'), ('S053', 'G4'), ('S054', 'R1'), ('S054', 'R2'), ('S054', 'R3'), ('S054', 'R4'), ('S054', 'G1'), ('S054', 'G2'), ('S054', 'G3'), ('S054', 'G4'), ('S055', 'R1'), ('S055', 'R2'), ('S055', 'R3'), ('S055', 'R4'), ('S055', 'G1'), ('S055', 'G2'), ('S055', 'G3'), ('S055', 'G4'), ('S056', 'R1'), ('S056', 'R2'), ('S056', 'R3'), ('S056', 'R4'), ('S056', 'G1'), ('S056', 'G2'), ('S056', 'G3'), ('S056', 'G4'), ('S057', 'R2'), ('S057', 'R4'), ('S057', 'G1'), ('S057', 'G2'), ('S057', 'G3'), ('S057', 'G4'), ('S058', 'R1'), ('S058', 'R2'), ('S058', 'R3'), ('S058', 'R4'), ('S058', 'G1'), ('S058', 'G2'), ('S058', 'G3'), ('S058', 'G4'), ('S059', 'R1'), ('S059', 'R2'), ('S059', 'R3'), ('S059', 'R4'), ('S059', 'G1'), ('S059', 'G2'), ('S059', 'G3'), ('S059', 'G4'), ('S060', 'R1'), ('S060', 'R2'), ('S060', 'R3'), ('S060', 'R4'), ('S060', 'G1'), ('S060', 'G2'), ('S060', 'G3'), ('S060', 'G4'), ('S061', 'R1'), ('S061', 'R2'), ('S061', 'R3'), ('S061', 'R4'), ('S061', 'G1'), ('S061', 'G2'), ('S061', 'G3'), ('S061', 'G4'), ('S062', 'R1'), ('S062', 'R2'), ('S062', 'R3'), ('S062', 'R4'), ('S062', 'G1'), ('S062', 'G2'), ('S062', 'G3'), ('S062', 'G4'), ('S063', 'R1'), ('S063', 'R2'), ('S063', 'R3'), ('S063', 'R4'), ('S063', 'G1'), ('S063', 'G2'), ('S063', 'G3'), ('S063', 'G4'), ('S064', 'R1'), ('S064', 'R2'), ('S064', 'R3'), ('S064', 'R4'), ('S064', 'G1'), ('S064', 'G2'), ('S064', 'G3'), ('S064', 'G4'), ('S065', 'R1'), ('S065', 'R2'), ('S065', 'R3'), ('S065', 'R4'), ('S065', 'G1'), ('S065', 'G2'), ('S065', 'G3'), ('S065', 'G4'), ('S066', 'R1'), ('S066', 'R2'), ('S066', 'R3'), ('S066', 'R4'), ('S066', 'G1'), ('S066', 'G2'), ('S066', 'G3'), ('S066', 'G4'), ('S067', 'R1'), ('S067', 'R2'), ('S067', 'R3'), ('S067', 'R4'), ('S067', 'G1'), ('S067', 'G2'), ('S067', 'G3'), ('S067', 'G4'), ('S068', 'R1'), ('S068', 'R2'), ('S068', 'R3'), ('S068', 'R4'), ('S068', 'G1'), ('S068', 'G2'), ('S068', 'G3'), ('S068', 'G4'), ('S069', 'R1'), ('S069', 'R2'), ('S069', 'R3'), ('S069', 'R4'), ('S069', 'G1'), ('S069', 'G2'), ('S069', 'G3'), ('S069', 'G4'), ('S070', 'R1'), ('S070', 'R2'), ('S070', 'R3'), ('S070', 'R4'), ('S070', 'G1'), ('S070', 'G2'), ('S070', 'G3'), ('S070', 'G4'), ('S071', 'R1'), ('S071', 'R2'), ('S071', 'R3'), ('S071', 'R4'), ('S071', 'G1'), ('S071', 'G2'), ('S071', 'G3'), ('S071', 'G4'), ('S072', 'R1'), ('S072', 'R2'), ('S072', 'R3'), ('S072', 'R4'), ('S072', 'G1'), ('S072', 'G2'), ('S072', 'G3'), ('S072', 'G4'), ('S073', 'R1'), ('S073', 'R2'), ('S073', 'R3'), ('S073', 'R4'), ('S073', 'G1'), ('S073', 'G2'), ('S073', 'G3'), ('S073', 'G4'), ('S074', 'R1'), ('S074', 'R2'), ('S074', 'R3'), ('S074', 'R4'), ('S074', 'G1'), ('S074', 'G2'), ('S074', 'G3'), ('S074', 'G4'), ('S075', 'R1'), ('S075', 'R2'), ('S075', 'R3'), ('S075', 'R4'), ('S075', 'G1'), ('S075', 'G2'), ('S075', 'G3'), ('S075', 'G4'), ('S076', 'R1'), ('S076', 'R2'), ('S076', 'R3'), ('S076', 'R4'), ('S076', 'G1'), ('S076', 'G2'), ('S076', 'G3'), ('S076', 'G4')]

Course to Section Mapping:
Medical Career: ['S001', 'S002', 'S003']
Heroes Teach: ['S004', 'S005', 'S006']
Study Hall: ['S007', 'S008', 'S009', 'S010', 'S011', 'S012', 'S013', 'S014']
PE: ['S015', 'S016', 'S017', 'S018', 'S019']
Sports Med: ['S020', 'S021', 'S022', 'S023', 'S024', 'S025', 'S026', 'S027', 'S028']
US History: ['S029', 'S030', 'S031']
English 11: ['S032', 'S033', 'S034']
Government: ['S035', 'S036', 'S037']
AP Biology: ['S038', 'S039', 'S040']
Math 3: ['S041', 'S042', 'S043']
Math 4: ['S044', 'S045', 'S046']
English 9: ['S047', 'S048', 'S049']
Chemistry: ['S050', 'S051', 'S052']
Economics: ['S053', 'S054', 'S055']
Physics: ['S056', 'S057', 'S058']
English 12: ['S059', 'S060', 'S061']
Biology: ['S062', 'S063', 'S064']
English 10: ['S065', 'S066', 'S067']
Math 1: ['S068', 'S069', 'S070']
World History: ['S071', 'S072', 'S073']
Math 2: ['S074', 'S075', 'S076']

Requested Sections after mapping:
{'S027', 'S056', 'S020', 'S063', 'S074', 'S005', 'S050', 'S022', 'S042', 'S064', 'S023', 'S015', 'S034', 'S014', 'S010', 'S048', 'S018', 'S044', 'S071', 'S004', 'S031', 'S024', 'S025', 'S040', 'S017', 'S019', 'S055', 'S072', 'S073', 'S016', 'S008', 'S011', 'S051', 'S035', 'S059', 'S060', 'S065', 'S029', 'S001', 'S003', 'S068', 'S047', 'S036', 'S052', 'S028', 'S032', 'S043', 'S046', 'S069', 'S049', 'S058', 'S076', 'S061', 'S070', 'S041', 'S021', 'S030', 'S066', 'S053', 'S026', 'S009', 'S012', 'S075', 'S054', 'S033', 'S002', 'S007', 'S013', 'S045', 'S037', 'S062', 'S006', 'S039', 'S067', 'S038', 'S057'}
2025-02-11 21:09:27,418 - INFO - 
Debug Information:
2025-02-11 21:09:27,418 - INFO - Total students: 240
2025-02-11 21:09:27,418 - INFO - Total courses: 21
2025-02-11 21:09:27,418 - INFO - Course Medical Career: 3 sections
2025-02-11 21:09:27,418 - INFO - Course Heroes Teach: 3 sections
2025-02-11 21:09:27,418 - INFO - Course Study Hall: 8 sections
2025-02-11 21:09:27,418 - INFO - Course PE: 5 sections
2025-02-11 21:09:27,418 - INFO - Course Sports Med: 9 sections
2025-02-11 21:09:27,424 - INFO - Course US History: 3 sections
2025-02-11 21:09:27,424 - INFO - Course English 11: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Government: 3 sections
2025-02-11 21:09:27,424 - INFO - Course AP Biology: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Math 3: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Math 4: 3 sections
2025-02-11 21:09:27,424 - INFO - Course English 9: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Chemistry: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Economics: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Physics: 3 sections
2025-02-11 21:09:27,424 - INFO - Course English 12: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Biology: 3 sections
2025-02-11 21:09:27,424 - INFO - Course English 10: 3 sections
2025-02-11 21:09:27,424 - INFO - Course Math 1: 3 sections
2025-02-11 21:09:27,432 - INFO - Course World History: 3 sections
2025-02-11 21:09:27,432 - INFO - Course Math 2: 3 sections
2025-02-11 21:09:27,434 - INFO - Valid assignments: 6090
2025-02-11 21:09:27,435 - INFO - Valid sections: 564
2025-02-11 21:09:27,551 - INFO - Starting problem solution...
2025-02-11 21:09:27,551 - INFO - Setting up solver with 60 second time limit...
2025-02-11 21:09:27,551 - INFO - 
Problem Statistics:
2025-02-11 21:09:27,551 - INFO - Number of variables: 53574
2025-02-11 21:09:27,551 - INFO - Estimated number of constraints: 13404
2025-02-11 21:09:27,556 - INFO - Memory usage: 119.35 MB
2025-02-11 21:09:27,556 - INFO - Checking basic feasibility conditions...
Solving...
2025-02-11 21:09:30,893 - INFO - 
Solution completed in 3.34 seconds
2025-02-11 21:09:30,901 - INFO - Status: INFEASIBLE
2025-02-11 21:09:30,902 - ERROR - Problem is infeasible - no solution exists with current constraints
2025-02-11 21:09:30,902 - INFO - Try:
2025-02-11 21:09:30,902 - INFO - 1. Checking section capacities
2025-02-11 21:09:30,902 - INFO - 2. Verifying teacher availability
2025-02-11 21:09:30,902 - INFO - 3. Reviewing special course period restrictions
2025-02-11 21:09:30,902 - INFO - 4. Ensuring course prerequisites are correct
